method,mission,k,g,chart,mode,reset_failed,nominal_feasible,budget_before,budget_after,risk,reserve,horizon_escape,first_escape,state_violation,input_violation,x0,x1,next_x0,next_x1,nominal_x0,nominal_x1,u,stage_cost,state_tightening,input_tightening
scenario,0,0,0,0,certified_reset,0,1,0.1,0.09600015272538888,0.003999847274611132,0.08399679276683375,0.0,0.0,0,0,0.13292499406841252,0.11182234043032258,0.10519839160975214,-0.17784735797845225,0.13292499406841252,0.11182234043032258,-0.2970867472476559,0.02212632988031901,0.06258906407790293,0.3169491554916455
scenario,0,1,0,0,certified_reset,0,1,0.09600015272538888,0.09200030545077775,0.003999847274611132,0.07999694549222262,0.0,0.0,0,0,0.10519839160975214,-0.17784735797845225,0.008557636924594377,-0.028008355935024185,0.10519839160975214,-0.17784735797845225,0.15723690060810483,0.017378130563284678,0.06258906407790293,0.3169491554916455
scenario,0,2,0,0,certified_reset,0,1,0.09200030545077775,0.08800045817616663,0.003999847274611132,0.0759970982176115,0.0,0.0,0,0,0.008557636924594377,-0.028008355935024185,-0.010296418552399414,-0.006480748672450187,0.008557636924594377,-0.028008355935024185,0.03273597534208865,0.00024122849216606782,0.06258906407790293,0.3169491554916455
scenario,0,3,0,0,certified_reset,0,1,0.08800045817616663,0.0840006109015555,0.003999847274611132,0.07199725094300037,0.0,0.0,0,0,-0.010296418552399414,-0.006480748672450187,0.00406795234847716,0.011330136639614831,-0.010296418552399414,-0.006480748672450187,0.019797723374930406,0.00012337499988093517,0.06258906407790293,0.3169491554916455
scenario,0,4,0,0,certified_reset,0,1,0.0840006109015555,0.08000076362694437,0.003999847274611132,0.06799740366838924,0.0,0.0,0,0,0.00406795234847716,0.011330136639614831,-0.00022119058530507916,-0.014375688641465906,0.00406795234847716,0.011330136639614831,-0.0207436473395932,5.041266826223779e-05,0.06258906407790293,0.3169491554916455
scenario,0,5,0,0,certified_reset,0,1,0.08000076362694437,0.07600091635233325,0.003999847274611132,0.06399755639377812,0.0,0.0,0,0,-0.00022119058530507916,-0.014375688641465906,-0.0037272047118211893,-0.004425577236431567,-0.00022119058530507916,-0.014375688641465906,0.021399599171502543,4.869637269749884e-05,0.06258906407790293,0.3169491554916455
scenario,0,6,0,0,certified_reset,0,1,0.07600091635233325,0.07200106907772212,0.003999847274611132,0.05999770911916699,0.0,0.0,0,0,-0.0037272047118211893,-0.004425577236431567,-0.0058945046708496155,0.0026215065437824293,-0.0037272047118211893,-0.004425577236431567,0.010233078285966823,2.0035384341602043e-05,0.06258906407790293,0.3169491554916455
scenario,0,7,0,0,certified_reset,0,1,0.07200106907772212,0.068001221803111,0.003999847274611132,0.05599786184455586,0.0,0.0,0,0,-0.0058945046708496155,0.0026215065437824293,-0.0025870263726440394,0.004583219365613911,-0.0058945046708496155,0.0026215065437824293,0.002010735009096343,3.6083275077225016e-05,0.06258906407790293,0.3169491554916455
scenario,0,8,0,0,certified_reset,0,1,0.068001221803111,0.06400137452849987,0.003999847274611132,0.051998014569944725,0.0,0.0,0,0,-0.0025870263726440394,0.004583219365613911,0.013712568073157117,0.006272681395189081,-0.0025870263726440394,0.004583219365613911,-0.004174614891305555,1.0909452645624436e-05,0.06258906407790293,0.3169491554916455
scenario,0,9,0,0,certified_reset,0,1,0.06400137452849987,0.060001527253888735,0.003999847274611132,0.04799816729533359,0.0,0.0,0,0,0.013712568073157117,0.006272681395189081,0.009050993040663353,-0.01342000481345734,0.013712568073157117,0.006272681395189081,-0.022895854761946048,0.00020822240303237032,0.06258906407790293,0.3169491554916455
scenario,0,10,0,0,certified_reset,0,1,0.060001527253888735,0.0560016799792776,0.003999847274611132,0.04399832002072246,0.0,0.0,0,0,0.009050993040663353,-0.01342000481345734,-0.006207363567997973,0.00749729136837116,0.009050993040663353,-0.01342000481345734,0.010759007254949928,0.00011723175620471736,0.06258906407790293,0.3169491554916455
scenario,0,11,0,0,certified_reset,0,1,0.0560016799792776,0.05200183270466647,0.003999847274611132,0.039998472746111326,0.0,0.0,0,0,-0.006207363567997973,0.00749729136837116,-0.005562924260356789,-0.002478564479832841,-0.006207363567997973,0.00749729136837116,-0.004868050520044175,4.924149837715658e-05,0.06258906407790293,0.3169491554916455
scenario,0,12,0,0,certified_reset,0,1,0.05200183270466647,0.048001985430055336,0.003999847274611132,0.03599862547150019,0.0,0.0,0,0,-0.005562924260356789,-0.002478564479832841,-0.003291788248665989,0.014628435933007493,-0.005562924260356789,-0.002478564479832841,0.009190113502105225,3.416337171952958e-05,0.06258906407790293,0.3169491554916455
scenario,0,13,0,0,certified_reset,0,1,0.048001985430055336,0.0440021381554442,0.003999847274611132,0.03199877819688906,0.0,0.0,0,0,-0.003291788248665989,0.014628435933007493,0.009753503712732578,-0.004417092958533269,-0.003291788248665989,0.014628435933007493,-0.018273589514054698,5.770237652955861e-05,0.06258906407790293,0.3169491554916455
scenario,0,14,0,0,certified_reset,0,1,0.0440021381554442,0.04000229088083307,0.003999847274611132,0.02799893092227793,0.0,0.0,0,0,0.009753503712732578,-0.004417092958533269,0.00076046545512835,-0.014383066370880524,0.009753503712732578,-0.004417092958533269,-0.003207317547729799,9.889993465736594e-05,0.06258906407790293,0.3169491554916455
scenario,0,15,0,0,certified_reset,0,1,0.04000229088083307,0.036002443606221936,0.003999847274611132,0.023999083647666796,0.0,0.0,0,0,0.00076046545512835,-0.014383066370880524,-0.0018795860371307095,0.018767982286995166,0.00076046545512835,-0.014383066370880524,0.02043141530196952,4.825144367073019e-05,0.06258906407790293,0.3169491554916455
scenario,0,16,0,0,certified_reset,0,1,0.036002443606221936,0.0320025963316108,0.003999847274611132,0.019999236373055663,0.0,0.0,0,0,-0.0018795860371307095,0.018767982286995166,0.005967585645270228,0.0003233359584381319,-0.0018795860371307095,0.018767982286995166,-0.02577246159689763,8.354102673255938e-05,0.06258906407790293,0.3169491554916455
