method,mission,k,g,chart,mode,reset_failed,nominal_feasible,budget_before,budget_after,risk,reserve,horizon_escape,first_escape,state_violation,input_violation,x0,x1,next_x0,next_x1,nominal_x0,nominal_x1,u,stage_cost,state_tightening,input_tightening
shift_corrected,0,0,1,1,certified_reset,0,1,0.1,0.09619983762418272,0.003800162375817289,0.07980340989216307,0.0,0.0,0,0,0.3854959259800609,0.060049578189150896,0.37047116694526905,-0.32617439852972596,0.3854959259800609,0.060049578189150896,-0.7890340704177622,0.19931457804980007,0.21613169776155292,0.5157187008478828
shift_corrected,0,1,1,1,certified_reset,0,1,0.09619983762418272,0.09239967524836543,0.003800162375817289,0.07600324751634578,0.0,0.0,0,0,0.37047116694526905,-0.32617439852972596,0.26115039985864075,-0.3831784015459384,0.37047116694526905,-0.32617439852972596,0.06355550059013422,0.16416946423426756,0.21613169776155292,0.5157187008478828
shift_corrected,0,2,1,1,certified_reset,0,1,0.09239967524836543,0.08859951287254814,0.003800162375817289,0.07220308514052849,0.0,0.0,0,0,0.26115039985864075,-0.3831784015459384,0.18627876582983827,-0.28562149188122127,0.26115039985864075,-0.3831784015459384,0.37290069580896296,0.11603034751393775,0.21613169776155292,0.5157187008478828
shift_corrected,0,3,1,1,certified_reset,0,1,0.08859951287254814,0.08479935049673085,0.003800162375817289,0.0684029227647112,0.0,0.0,0,0,0.18627876582983827,-0.28562149188122127,0.10710996225965566,-0.21847990217001165,0.18627876582983827,-0.28562149188122127,0.2923319425311732,0.061931324925125285,0.21613169776155292,0.5157187008478828
shift_corrected,0,4,1,1,certified_reset,0,1,0.08479935049673085,0.08099918812091356,0.003800162375817289,0.06460276038889391,0.0,0.0,0,0,0.10710996225965566,-0.21847990217001165,0.037757607282887545,-0.14532003034963395,0.10710996225965566,-0.21847990217001165,0.2842248135785699,0.029868610500621152,0.21613169776155292,0.5157187008478828
shift_corrected,0,5,1,1,certified_reset,0,1,0.08099918812091356,0.07719902574509627,0.003800162375817289,0.06080259801307663,0.0,0.0,0,0,0.037757607282887545,-0.14532003034963395,0.004907188438961275,-0.05551394507072346,0.037757607282887545,-0.14532003034963395,0.24642428056402169,0.011563108797053051,0.21613169776155292,0.5157187008478828
shift_corrected,0,6,1,1,certified_reset,0,1,0.07719902574509627,0.07339886336927898,0.003800162375817289,0.05700243563725934,0.0,0.0,0,0,0.004907188438961275,-0.05551394507072346,-0.017157837446685715,-0.014464627963059808,0.004907188438961275,-0.05551394507072346,0.11043781287815328,0.0017702508637691002,0.21613169776155292,0.5157187008478828
shift_corrected,0,7,1,1,certified_reset,0,1,0.07339886336927898,0.06959870099346169,0.003800162375817289,0.05320227326144205,0.0,0.0,0,0,-0.017157837446685715,-0.014464627963059808,-0.0027350668178371153,0.05144823998363674,-0.017157837446685715,-0.014464627963059808,0.06036219520913587,0.0006381853202115895,0.21613169776155292,0.5157187008478828
shift_corrected,0,8,1,1,certified_reset,0,1,0.06959870099346169,0.0657985386176444,0.003800162375817289,0.04940211088562476,0.0,0.0,0,0,-0.0027350668178371153,0.05144823998363674,0.016109692004740113,-0.00012313267916258357,-0.0027350668178371153,0.05144823998363674,-0.105459003293875,0.0015589390499105064,0.21613169776155292,0.5157187008478828
shift_corrected,0,9,1,1,certified_reset,0,1,0.0657985386176444,0.06199837624182711,0.003800162375817289,0.04560194850980747,0.0,0.0,0,0,0.016109692004740113,-0.00012313267916258357,0.02245870437815366,0.001644692717373641,0.016109692004740113,-0.00012313267916258357,-0.027340912517486226,0.0003193280066848637,0.21613169776155292,0.5157187008478828
